time_ns,node_id,src_ip,src_port,dst_ip,dst_port,priority,rate_bps,cc_tag
2001133821,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001136311,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001136477,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001137805,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001139137,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001139718,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001139801,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001140129,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001141457,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001142785,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001144694,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001145441,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001146773,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001147101,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001149674,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001149757,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001151085,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001153575,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001153741,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001155069,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001156401,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001156982,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001157065,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001157393,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001158721,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001160049,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001161958,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001162705,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001164037,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001164365,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001166938,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001167021,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001168349,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001170839,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001171005,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001172333,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001173665,3,0.3,10000,0.1,100,3,100000000000,DCQCN
